generation,individual,tau_robot1,tau_robot2,tau_mag1,tau_mag2,tau_remag,w_robot1,w_mag1,mean_outputs,mean_throughput_ratio,mean_energy,mean_emission,f_energy,f_emission,f_outputs_cost
2,1,4.207522132078121,17.34357674637996,4.135908813748555,13.396957109383504,10.814666334940155,0.9633918298854574,0.9879305997075616,48.2,0.6267661805258324,2266.780816942636,2391.281457433167,0.5752587120581372,0.8888773368323849,-0.6807909604519775
2,2,14.124145815716258,6.967829230889578,3.814095564169148,0.024021110360245013,5.254198315993257,0.9296546734785384,0.049422047991849405,50.8,0.657941221018762,3230.6274250689967,1246.179605707613,0.8198616107010744,0.463224772513912,-0.7175141242937852
2,3,5.441454867706887,11.809635283589447,4.249407108198916,10.692146347331171,18.063793675554315,0.5059061012160935,0.42631624835319254,76.0,0.9288028303690954,4286.438325393142,2708.290719049255,1.0878030076626934,1.006714719521321,-1.073446327683616
2,4,18.73613407797993,19.606691492759413,1.3630821905537105,8.038162871764762,17.448775226511415,0.5047832939867178,0.34949577829706324,74.6,0.9339773677064052,4229.43948441858,2298.841107872265,1.0733379656071242,0.8545157891868186,-1.0536723163841808
2,5,0.9708037171295136,7.984936389745794,6.599174193776982,9.231786620112088,8.548316688552152,0.9420244191246865,0.11932600012925731,50.0,0.6409129834443722,3016.6229282689064,1360.9649567713668,0.7655520143414609,0.5058923124823941,-0.7062146892655368
2,6,1.5555585672978922,17.32878543575605,17.525798244877077,19.248887626999004,2.713552128594152,0.11537751269401142,0.8940218566072141,54.2,0.7293327684973254,2757.014906402857,2548.6206416557043,0.6996692544458429,0.9473628131515262,-0.7655367231638419
2,7,5.264341386221623,17.513467216521974,17.319429779314778,15.236580137997603,7.511252356269855,0.7969369836766395,0.9798656581661846,49.6,0.6366405241360809,2417.394900957848,2459.8772293992797,0.613481227151267,0.9143754758798266,-0.7005649717514125
2,8,0.4205604291493992,11.234803333161574,6.339322903009148,3.106370366192055,4.0169024553257815,0.79496144420249,0.5913470433031217,59.2,0.7846701985865323,3203.4863090776066,2212.3535292020015,0.8129737972378892,0.822366981124707,-0.8361581920903955
2,9,15.773961123008684,17.286572053737935,2.918555482702627,4.352967347688719,12.987771375971409,0.18536969795803404,0.5306510482677854,74.0,0.9224051430249226,4150.121146501317,2791.4460076271293,1.0532087300975264,1.0376248623758433,-1.0451977401129944
2,10,7.417396942309744,9.856408958836191,7.471870419526727,4.06669255637969,0.915532534591752,0.09705729330540382,0.8577235191311665,55.8,0.7271085306726184,2842.0991629327027,2605.3278719590426,0.7212617522568132,0.9684417922463912,-0.788135593220339
2,11,18.73613407797993,19.321503613181854,1.1546510882663634,16.4157955875342,14.876757963197349,0.5333271825163824,0.21331599315168187,67.6,0.9123407352451469,3985.347027259486,2017.9584568110834,1.0113927120215411,0.750107242019944,-0.9548022598870056
2,12,16.227377285423163,12.24879411483643,6.052668174346256,15.706636358928375,0.7812475277220154,0.18754468317091455,0.7891213552704708,62.4,0.8287137722411984,3237.263161477901,2699.7137507621383,0.8215456134734697,1.0035265240433484,-0.8813559322033898
2,13,11.339557489058246,18.4215935456586,4.115500964580376,17.01802249183303,3.3797462265417244,0.9643577208942796,0.6236927281061517,49.0,0.6754608133483637,2678.466443817027,1967.5327406348424,0.6797353962256132,0.7313632015962309,-0.692090395480226
2,14,13.723019226370184,11.219572886764324,13.274860603092176,17.528618061154408,13.671028850622378,0.547228558793293,0.56246846941706,73.4,0.8895205864774935,4083.949870388105,2838.3333651958383,1.0364159273758802,1.055053638648595,-1.036723163841808
2,15,3.583856012042228,17.670352313048344,2.4638325562875463,4.257231554063767,14.404772253289567,0.30198823213178283,0.11891256164587016,67.2,0.8835866845112911,4167.719062861613,1931.003187368145,1.0576746910870782,0.7177845858617901,-0.9491525423728814
2,16,17.07195407809636,4.19408619215891,17.544419068261586,9.279030307939841,16.157336238027757,0.8020806151389231,0.8776361081541503,53.2,0.6868201931285096,2642.1038110548234,2490.1903757109203,0.6705073662663505,0.9256433543141053,-0.7514124293785311
2,17,19.982037856330358,3.685143086942364,2.6261463198658475,9.611301488892641,0.07917933023175117,0.7893311796619056,0.07518277030715492,61.6,0.785650947888598,3646.758066386664,1666.2105028547935,0.925466340978967,0.6193569350759336,-0.8700564971751413
2,18,10.554998664270066,4.104649849001758,14.825150463887375,7.773944608334736,7.609463282656048,0.909454579769297,0.39297044395520897,53.8,0.7032949613402892,3082.7927995013865,1720.2870275871621,0.7823444605355265,0.6394580390843486,-0.7598870056497175
2,19,16.4115224478881,4.19408619215891,17.558716628117615,9.279030307939841,8.389933950016044,0.8706232447594072,0.9107502280448823,52.4,0.6256593291889423,2561.6134050839323,2490.0125086428397,0.6500806858719473,0.9255772382969822,-0.7401129943502825
2,20,5.883925526351181,7.422539510690063,5.306795497747516,7.4519398693447725,5.332576703146916,0.8341383229002534,0.14782792777695875,58.8,0.7616376014023073,3510.5886063542393,1610.6746751645783,0.8909095511850789,0.5987133849565556,-0.8305084745762712
2,21,7.9162553491925625,11.466513362939775,11.871811927487725,11.548967383897375,18.031608796548255,0.9502474236931665,0.05139881989008033,51.4,0.6518888116103305,3111.4165524079226,1258.4734311418513,0.7896085343746078,0.4677945828879688,-0.7259887005649718
